SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,3601 Walnut Ave,Manhattan Beach,CA,90266,2448000,3,2.0,143 - Manhattan Bch Tree,1846,4645,1950,20,1326,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/3601-Walnut-Ave-90266/home/6707919,CRMLS,SB23170523,N,Y,33.9010456,-118.4001422
MLS Listing,,Single Family Residential,114 N Poinsettia Ave,Manhattan Beach,CA,90266,9600000,5,6.0,144 - Manhattan Bch Hill,6400,6753,2006,168,1500,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/114-N-Poinsettia-Ave-90266/home/6705706,CRMLS,OC23059381,N,Y,33.8799162,-118.400085
MLS Listing,,Single Family Residential,1215 Fisher Ave,Manhattan Beach,CA,90266,7999000,5,5.5,143 - Manhattan Bch Tree,5400,3000,2019,1,1481,,Active,October-7-2023 01:00 PM,October-7-2023 04:00 PM,https://www.redfin.com/CA/Manhattan-Beach/1215-Fisher-Ave-90266/home/6706470,CRMLS,SB23185972,N,Y,33.8872066,-118.4073651
MLS Listing,,Single Family Residential,4113 Crest Dr,Manhattan Beach,CA,90266,4500000,3,2.5,Manhattan Beach Sand,2295,1350,2023,1,1961,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/4113-Crest-Dr-90266/home/6655802,TheMLS,23-318409,N,Y,33.904009,-118.418798
MLS Listing,,Townhouse,221 4th Pl,Manhattan Beach,CA,90266,3295000,3,3.5,142 - Manhattan Bch Sand,2500,2925,2001,1,1318,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/221-4th-Pl-90266/home/8121393,CRMLS,SB23186070,N,Y,33.880295,-118.4077754
MLS Listing,,Single Family Residential,308 2nd St,Manhattan Beach,CA,90266,2950000,2,2.0,142 - Manhattan Bch Sand,1375,1473,1940,1,2145,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/308-2nd-St-90266/home/6712479,CRMLS,PW23185431,N,Y,33.8787325,-118.4061189
MLS Listing,,Single Family Residential,2605 N Poinsettia Ave,Manhattan Beach,CA,90266,2295000,3,2.0,143 - Manhattan Bch Tree,1190,4109,1956,1,1929,,Active,October-14-2023 01:00 PM,October-14-2023 04:00 PM,https://www.redfin.com/CA/Manhattan-Beach/2605-N-Poinsettia-Ave-90266/home/6708383,CRMLS,PW23185213,N,Y,33.8954013,-118.4006327
MLS Listing,,Single Family Residential,10 Cambridge,Manhattan Beach,CA,90266,3200000,4,3.0,145 - Manhattan Village,3058,10748,1982,2,1046,385,Active,October-8-2023 02:00 PM,October-8-2023 04:00 PM,https://www.redfin.com/CA/Manhattan-Beach/10-Cambridge-90266/home/6657155,CRMLS,SB23183952,N,Y,33.8960241,-118.3901062
MLS Listing,,Multi-Family (2-4 Unit),3604 Alma,Manhattan Beach,CA,90266,3700000,7,5.0,142 - Manhattan Bch Sand,3540,3500,1960,5,1045,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/3604-Alma-Ave-90266/home/6709776,CRMLS,SB23182694,N,Y,33.90084,-118.416441
MLS Listing,,Single Family Residential,4308 The Strand,Manhattan Beach,CA,90266,12500000,5,4.5,142 - Manhattan Bch Sand,4354,3494,2000,5,2871,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/4308-The-Strand-90266/home/6656028,CRMLS,SB23182015,N,Y,33.9044184,-118.4213989
MLS Listing,,Single Family Residential,501 23rd St,Manhattan Beach,CA,90266,5925000,6,4.5,142 - Manhattan Bch Sand,5100,4511,2007,6,1162,,Active,October-7-2023 01:00 PM,October-7-2023 04:00 PM,https://www.redfin.com/CA/Manhattan-Beach/501-23rd-St-90266/home/51586116,CRMLS,SB23160824,N,Y,33.8933745,-118.4114162
MLS Listing,,Single Family Residential,808 John St,Manhattan Beach,CA,90266,19900000,5,5.0,144 - Manhattan Bch Hill,6604,20168,1998,7,3013,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/808-John-St-90266/home/180795138,CRMLS,SB23181256,N,Y,33.8841566,-118.4018555
MLS Listing,,Single Family Residential,511 Marine Ave,Manhattan Beach,CA,90266,3795000,4,3.0,142 - Manhattan Bch Sand,2451,4232,1983,7,1548,,Active,October-7-2023 01:00 PM,October-7-2023 04:00 PM,https://www.redfin.com/CA/Manhattan-Beach/511-Marine-Ave-90266/home/6710724,CRMLS,SB23179723,N,Y,33.8929177,-118.4107248
MLS Listing,,Single Family Residential,1720 Walnut Ave,Manhattan Beach,CA,90266,5100000,5,4.5,143 - Manhattan Bch Tree,3558,4485,2020,7,1433,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/1720-Walnut-Ave-90266/home/6707371,CRMLS,SB23179012,N,Y,33.8909705,-118.3993224
MLS Listing,,Single Family Residential,3608 The Strand,Manhattan Beach,CA,90266,21000000,16,14.5,142 - Manhattan Bch Sand,13620,9334,1952,8,1542,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/3608-The-Strand-90266/home/12263363,CRMLS,SB23181138,N,Y,33.9000845,-118.4192767
MLS Listing,,Single Family Residential,3509 Laurel Ave,Manhattan Beach,CA,90266,2550000,3,2.0,143 - Manhattan Bch Tree,1364,4854,1948,10,1870,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/3509-Laurel-Ave-90266/home/6708788,CRMLS,P1-15184,N,Y,33.9004151,-118.4046036
MLS Listing,,Single Family Residential,1450 3rd St,Manhattan Beach,CA,90266,2850000,5,3.0,147 - Manhattan Bch Mira Costa,2816,6643,1967,12,1012,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/1450-3rd-St-90266/home/6704576,CRMLS,IN23156897,N,Y,33.8807397,-118.3879939
MLS Listing,,Multi-Family (2-4 Unit),3812 The Strand,Manhattan Beach,CA,90266,7500000,12,8.0,142 - Manhattan Bch Sand,4932,3499,1972,13,1521,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/3812-The-Strand-90266/home/185712992,CRMLS,SB23177686,N,Y,33.9014605,-118.4199385
MLS Listing,,Single Family Residential,1427 8th St,Manhattan Beach,CA,90266,3999500,4,4.5,147 - Manhattan Bch Mira Costa,4180,7499,1998,14,957,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/1427-8th-St-90266/home/6704474,CRMLS,SB23161988,N,Y,33.8839807,-118.3888619
MLS Listing,,Single Family Residential,2209 Oak Ave,Manhattan Beach,CA,90266,1975000,3,2.0,143 - Manhattan Bch Tree,1175,4485,1948,14,1681,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/2209-Oak-Ave-90266/home/6707254,CRMLS,SB23176249,N,Y,33.8934142,-118.3972095
MLS Listing,,Single Family Residential,1205 Wendy Way,Manhattan Beach,CA,90266,2450000,3,2.0,146 - Manhattan Bch Heights/Lib Vlg,1674,5102,1950,14,1464,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/1205-Wendy-Way-90266/home/6703602,CRMLS,SB23163321,N,Y,33.8884309,-118.3794987
MLS Listing,,Townhouse,416 23rd St,Manhattan Beach,CA,90266,3650000,4,3.5,142 - Manhattan Bch Sand,2853,3601,2003,16,1279,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/416-23rd-St-90266/home/180795479,CRMLS,SB23174330,N,Y,33.8927576,-118.4124223
MLS Listing,,Single Family Residential,857 11th St,Manhattan Beach,CA,90266,3144000,3,2.0,144 - Manhattan Bch Hill,2184,4962,1947,20,1440,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/857-11th-St-90266/home/6706575,CRMLS,PV23173090,N,Y,33.8867783,-118.4013173
MLS Listing,,Single Family Residential,1605 Magnolia Ave,Manhattan Beach,CA,90266,3995000,5,4.0,146 - Manhattan Bch Heights/Lib Vlg,3383,4863,2006,20,1181,,Active,October-7-2023 02:00 PM,October-7-2023 04:00 PM,https://www.redfin.com/CA/Manhattan-Beach/1605-Magnolia-Ave-90266/home/6704264,CRMLS,SB23170209,N,Y,33.8897731,-118.3935208
MLS Listing,,Single Family Residential,593 26th St,Manhattan Beach,CA,90266,3650000,3,3.0,143 - Manhattan Bch Tree,2110,5120,1951,21,1730,,Active,October-7-2023 01:00 PM,October-7-2023 03:00 PM,https://www.redfin.com/CA/Manhattan-Beach/593-26th-St-90266/home/6710639,CRMLS,SB23171329,N,Y,33.8956322,-118.4100749
MLS Listing,,Single Family Residential,229 24th St,Manhattan Beach,CA,90266,8500000,5,4.5,142 - Manhattan Bch Sand,4230,2689,2008,21,2009,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/229-24th-St-90266/home/6711002,CRMLS,SB23171608,N,Y,33.8930643,-118.4145303
MLS Listing,,Single Family Residential,1204 Faymont Ave,Manhattan Beach,CA,90266,3795000,4,4.0,146 - Manhattan Bch Heights/Lib Vlg,3598,5088,2023,21,1055,,Active,October-7-2023 01:00 PM,October-7-2023 04:00 PM,https://www.redfin.com/CA/Manhattan-Beach/1204-Faymont-Ave-90266/home/6703589,CRMLS,SB23171525,N,Y,33.888425,-118.379798
MLS Listing,,Single Family Residential,448 Altura Way,Manhattan Beach,CA,90266,1900000,3,2.0,147 - Manhattan Bch Mira Costa,1564,7950,1955,21,1215,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/448-Altura-Way-90266/home/6705266,CRMLS,SB23157124,N,Y,33.8758866,-118.3936162
MLS Listing,,Townhouse,1425 15th St,Manhattan Beach,CA,90266,2200000,3,3.0,146 - Manhattan Bch Heights/Lib Vlg,2122,7500,2023,21,1037,332,Active,,,https://www.redfin.com/CA/Manhattan-Beach/1425-15th-St-90266/home/187345239,CRMLS,SB23165474,N,Y,33.889348,-118.3889932
MLS Listing,,Townhouse,1427 15th St,Manhattan Beach,CA,90266,2250000,3,3.0,146 - Manhattan Bch Heights/Lib Vlg,2135,7500,2023,21,1054,332,Active,,,https://www.redfin.com/CA/Manhattan-Beach/1427-15th-St-90266/home/187364999,CRMLS,SB23166022,N,Y,33.889348,-118.3889932
MLS Listing,,Single Family Residential,856 9th St,Manhattan Beach,CA,90266,5775000,4,3.5,144 - Manhattan Bch Hill,4300,5816,1999,21,1343,,Active,October-8-2023 02:00 PM,October-8-2023 04:00 PM,https://www.redfin.com/CA/Manhattan-Beach/856-9th-St-90266/home/6706838,CRMLS,SB23157642,N,Y,33.8844999,-118.4013329
MLS Listing,,Townhouse,1423 15th St,Manhattan Beach,CA,90266,2225000,3,3.0,146 - Manhattan Bch Heights/Lib Vlg,2122,7500,2023,22,1049,332,Active,,,https://www.redfin.com/CA/Manhattan-Beach/1423-15th-St-90266/home/187335413,CRMLS,SB23165452,N,Y,33.889348,-118.3889932
MLS Listing,,Condo/Co-op,3302 Manhattan Ave #2,Manhattan Beach,CA,90266,1899000,2,2.0,142 - Manhattan Bch Sand,907,3504,1994,27,2094,,Active,October-7-2023 01:00 PM,October-7-2023 04:00 PM,https://www.redfin.com/CA/Manhattan-Beach/3302-Manhattan-Ave-90266/unit-2/home/6709911,CRMLS,SB23167396,N,Y,33.8983749,-118.417668
MLS Listing,,Single Family Residential,1416 23rd St,Manhattan Beach,CA,90266,2750000,4,3.0,146 - Manhattan Bch Heights/Lib Vlg,2803,7497,1949,28,981,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/1416-23rd-St-90266/home/6703705,CRMLS,SB23166350,N,Y,33.8935709,-118.3892218
MLS Listing,,Townhouse,218 1st Pl,Manhattan Beach,CA,90266,4250000,3,3.5,142 - Manhattan Bch Sand,2016,2702,2018,28,2108,13,Active,,,https://www.redfin.com/CA/Manhattan-Beach/218-1st-Pl-90266/home/145547337,CRMLS,SB23168000,N,Y,33.8782231,-118.4067869
MLS Listing,,Single Family Residential,626 18th St,Manhattan Beach,CA,90266,8000000,5,5.5,143 - Manhattan Bch Tree,5220,6275,2005,28,1533,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/626-18th-St-90266/home/6707621,CRMLS,SB23167724,N,Y,33.8904605,-118.4078897
MLS Listing,,Single Family Residential,1412 Laurel Ave,Manhattan Beach,CA,90266,7299999,6,4.5,143 - Manhattan Bch Tree,5700,5432,2015,28,1281,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/1412-Laurel-Ave-90266/home/6707712,CRMLS,SB23166709,N,Y,33.8895817,-118.4040518
MLS Listing,,Townhouse,413 Bayview Dr,Manhattan Beach,CA,90266,6995000,3,3.5,142 - Manhattan Bch Sand,2707,3336,2023,30,2584,349,Active,,,https://www.redfin.com/CA/Manhattan-Beach/413-Bayview-Dr-90266/home/6712630,CRMLS,SB23153413,N,Y,33.8802214,-118.4079171
MLS Listing,,Multi-Family (2-4 Unit),316--318 35th St,Manhattan Beach,CA,90266,1949500,2,2.0,142 - Manhattan Bch Sand,1175,1352,1941,31,1659,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/316-35th-St-90266/home/6709826,CRMLS,SB23165442,N,Y,33.8997764,-118.4167096
MLS Listing,,Single Family Residential,1813 Walnut Ave,Manhattan Beach,CA,90266,4400000,5,5.5,143 - Manhattan Bch Tree,3150,4480,2023,34,1397,,Active,October-7-2023 02:00 PM,October-7-2023 04:00 PM,https://www.redfin.com/CA/Manhattan-Beach/1813-Walnut-Ave-90266/home/6707420,CRMLS,SB23161046,N,Y,33.891722,-118.3998065
MLS Listing,,Single Family Residential,3608 Laurel Ave,Manhattan Beach,CA,90266,4749000,5,5.5,143 - Manhattan Bch Tree,3300,4640,2023,34,1439,,Active,October-7-2023 02:00 PM,October-7-2023 04:00 PM,https://www.redfin.com/CA/Manhattan-Beach/3608-Laurel-Ave-90266/home/6708725,CRMLS,SB23154796,N,Y,33.9012388,-118.4041928
MLS Listing,,Single Family Residential,1832 11th St,Manhattan Beach,CA,90266,3599900,5,4.5,147 - Manhattan Bch Mira Costa,3724,7502,2003,35,967,,Active,October-7-2023 02:00 PM,October-7-2023 04:00 PM,https://www.redfin.com/CA/Manhattan-Beach/1832-11th-St-90266/home/6702351,CRMLS,SB23153314,N,Y,33.8862986,-118.3796687
MLS Listing,,Multi-Family (2-4 Unit),3104 Ocean Dr,Manhattan Beach,CA,90266,3900000,4,4.0,142 - Manhattan Bch Sand,2214,1352,1940,35,1762,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/3104-Ocean-Dr-90266/home/22159200,CRMLS,SB23153747,N,Y,33.8969893,-118.4176913
MLS Listing,,Single Family Residential,665 13th St,Manhattan Beach,CA,90266,2999000,3,2.0,143 - Manhattan Bch Tree,2448,2709,1970,36,1225,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/665-13th-St-90266/home/6707784,CRMLS,PV23161986,N,Y,33.8881652,-118.4060185
MLS Listing,,Single Family Residential,228 29th St,Manhattan Beach,CA,90266,6850000,4,5.0,142 - Manhattan Bch Sand,3597,2251,2024,38,1904,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/228-29th-St-90266/home/6710471,CRMLS,SB23106614,N,Y,33.895744,-118.4158518
MLS Listing,,Single Family Residential,1160 Shelley St,Manhattan Beach,CA,90266,2150000,4,3.0,147 - Manhattan Bch Mira Costa,1737,5342,1953,47,1238,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/1160-Shelley-St-90266/home/6705222,CRMLS,SB23122942,N,Y,33.8746207,-118.3942694
MLS Listing,,Single Family Residential,1209 N Meadows Ave,Manhattan Beach,CA,90266,3824000,5,5.5,146 - Manhattan Bch Heights/Lib Vlg,3344,4908,2023,50,1144,,Active,October-7-2023 01:00 PM,October-7-2023 04:00 PM,https://www.redfin.com/CA/Manhattan-Beach/1209-N-Meadows-Ave-90266/home/6704352,CRMLS,SB23147592,N,Y,33.8885194,-118.3919705
MLS Listing,,Single Family Residential,917 Pacific Ave,Manhattan Beach,CA,90266,4200000,5,3.5,144 - Manhattan Bch Hill,4200,5261,1954,56,1000,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/917-Pacific-Ave-90266/home/6706710,CRMLS,SB23149097,N,Y,33.8852842,-118.4035267
MLS Listing,,Single Family Residential,3308 Pacific Ave,Manhattan Beach,CA,90266,3875000,4,3.0,143 - Manhattan Bch Tree,3103,4480,1987,56,1249,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/3308-Pacific-Ave-90266/home/6708205,CRMLS,SB23149057,N,Y,33.8993416,-118.4032307
MLS Listing,,Single Family Residential,412 5th St,Manhattan Beach,CA,90266,3980000,3,3.5,142 - Manhattan Bch Sand,2320,2762,1937,56,1716,,Active,October-6-2023 12:00 PM,October-6-2023 02:00 PM,https://www.redfin.com/CA/Manhattan-Beach/412-5th-St-90266/home/6712253,CRMLS,SB23147369,N,Y,33.8809517,-118.405885
MLS Listing,,Single Family Residential,113 21st Pl,Manhattan Beach,CA,90266,7499000,3,3.0,142 - Manhattan Bch Sand,2701,1344,2019,56,2776,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/113-21st-Pl-90266/home/6711313,CRMLS,SB23142310,N,Y,33.8910159,-118.4148293
MLS Listing,,Single Family Residential,908 Rosecrans Ave,Manhattan Beach,CA,90266,4199000,6,5.5,Manhattan Beach Tree,4112,5964,2023,58,1021,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/908-Rosecrans-Ave-90266/home/6707900,TheMLS,23-290535,N,Y,33.9016446,-118.400555
MLS Listing,,Single Family Residential,590 30th St,Manhattan Beach,CA,90266,6599000,5,6.0,143 - Manhattan Bch Tree,5839,4805,2020,62,1130,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/590-30th-St-90266/home/6710125,CRMLS,SB23141787,N,Y,33.8975676,-118.4102174
MLS Listing,,Single Family Residential,2801 N Valley Dr,Manhattan Beach,CA,90266,1865000,2,1.0,143 - Manhattan Bch Tree,965,2453,1951,64,1933,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/2801-N-Valley-Dr-90266/home/6708313,CRMLS,SB23133460,N,Y,33.896629,-118.4005666
MLS Listing,,Single Family Residential,700 John St,Manhattan Beach,CA,90266,9999000,6,4.5,144 - Manhattan Bch Hill,4770,9982,1962,64,2096,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/700-John-St-90266/home/6705395,CRMLS,SB23142579,N,Y,33.8834399,-118.4018691
MLS Listing,,Single Family Residential,341 6th St,Manhattan Beach,CA,90266,7990000,5,6.0,142 - Manhattan Bch Sand,4282,2691,2023,66,1866,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/341-6th-St-90266/home/6712108,CRMLS,SB23103768,N,Y,33.8818382,-118.4067128
MLS Listing,,Single Family Residential,325 10th St,Manhattan Beach,CA,90266,3900000,5,3.0,Manhattan Beach Sand,2207,2706,1947,70,1767,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/325-10th-St-90266/home/6711669,TheMLS,23-269575,N,Y,33.8843005,-118.4084643
MLS Listing,,Townhouse,1837 11th St Unit A,Manhattan Beach,CA,90266,1699000,4,2.5,147 - Manhattan Bch Mira Costa,2122,6501,1990,76,801,150,Active,October-7-2023 02:00 PM,October-7-2023 04:00 PM,https://www.redfin.com/CA/Manhattan-Beach/1837-11th-St-90266/unit-A/home/6702347,CRMLS,SB23135045,N,Y,33.8867465,-118.379527
MLS Listing,,Single Family Residential,540 3rd St,Manhattan Beach,CA,90266,6375000,5,6.0,142 - Manhattan Bch Sand,3521,2700,2023,83,1811,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/540-3rd-St-90266/home/6712423,CRMLS,SB23107142,N,Y,33.8803378,-118.4035666
MLS Listing,,Single Family Residential,2516 Pine Ave,Manhattan Beach,CA,90266,3899000,5,4.5,143 - Manhattan Bch Tree,3347,4481,2011,83,1165,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/2516-Pine-Ave-90266/home/40488221,CRMLS,SB23124219,N,Y,33.8951851,-118.3984472
MLS Listing,,Single Family Residential,1511 3rd St,Manhattan Beach,CA,90266,2725000,4,4.0,147 - Manhattan Bch Mira Costa,2636,7511,1952,84,1034,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/1511-3rd-St-90266/home/6702895,CRMLS,SB23128334,N,Y,33.8811497,-118.3869735
MLS Listing,,Single Family Residential,459 35th St,Manhattan Beach,CA,90266,3999000,5,3.5,142 - Manhattan Bch Sand,3552,2701,1987,85,1126,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/459-35th-St-90266/home/6709623,CRMLS,SB23109337,N,Y,33.9005697,-118.4149869
MLS Listing,,Multi-Family (2-4 Unit),201 15th St,Manhattan Beach,CA,90266,3795000,6,3.0,142 - Manhattan Bch Sand,2093,2701,1952,93,1813,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/201-15th-St-90266/home/6712014,CRMLS,SB20077215,N,Y,33.8874225,-118.4121943
MLS Listing,,Single Family Residential,308 Anderson St,Manhattan Beach,CA,90266,3050000,4,4.0,144 - Manhattan Bch Hill,2500,3251,1957,104,1220,,Active,October-8-2023 12:00 PM,October-8-2023 03:00 PM,https://www.redfin.com/CA/Manhattan-Beach/308-Anderson-St-90266/home/6705517,CRMLS,SB23088953,N,Y,33.8817031,-118.3990424
MLS Listing,,Single Family Residential,2416 Palm Ave,Manhattan Beach,CA,90266,2450000,5,3.0,143 - Manhattan Bch Tree,2808,5588,1961,107,873,,Active,October-7-2023 01:00 PM,October-7-2023 04:00 PM,https://www.redfin.com/CA/Manhattan-Beach/2416-Palm-Ave-90266/home/6707072,CRMLS,SB23084857,N,Y,33.8944774,-118.4010323
MLS Listing,,Multi-Family (2-4 Unit),224 35th St,Manhattan Beach,CA,90266,4450000,6,6.0,142 - Manhattan Bch Sand,2832,2709,1971,118,1571,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/224-35th-St-90266/home/6709914,CRMLS,SB23101495,N,Y,33.8994216,-118.4175336
MLS Listing,,Single Family Residential,340 7th St,Manhattan Beach,CA,90266,5495000,5,4.0,142 - Manhattan Bch Sand,3852,2703,1988,131,1427,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/340-7th-St-90266/home/6712127,CRMLS,SB23083350,N,Y,33.8822034,-118.4067971
MLS Listing,,Multi-Family (2-4 Unit),2208 The Strand,Manhattan Beach,CA,90266,14350000,9,8.0,142 - Manhattan Bch Sand,5193,3512,1972,133,2763,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/2208-The-Strand-90266/home/6711088,CRMLS,SB23083650,N,Y,33.8914665,-118.4153601
MLS Listing,,Single Family Residential,3216 The Strand,Manhattan Beach,CA,90266,28500000,5,7.0,Manhattan Beach Sand,7454,3494,2013,163,3823,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/3216-The-Strand-90266/home/6710053,TheMLS,23-263627,N,Y,33.8977644,-118.4183868
MLS Listing,,Single Family Residential,1145 Pine Ave,Manhattan Beach,CA,90266,3900000,4,3.0,143 - Manhattan Bch Tree,2946,4467,2021,169,1324,,Active,October-7-2023 02:00 PM,October-7-2023 04:00 PM,https://www.redfin.com/CA/Manhattan-Beach/1145-Pine-Ave-90266/home/6706260,CRMLS,SB23059878,N,Y,33.8878703,-118.3989092
MLS Listing,,Townhouse,2605 Vista Dr,Manhattan Beach,CA,90266,4150000,4,3.5,142 - Manhattan Bch Sand,2678,3496,2022,174,1550,60,Active,,,https://www.redfin.com/CA/Manhattan-Beach/2605-Vista-Dr-90266/home/182301208,CRMLS,SB23061593,N,Y,33.8947928,-118.4137975
MLS Listing,,Single Family Residential,856 5th St,Manhattan Beach,CA,90266,5500000,3,4.0,144 - Manhattan Bch Hill,4400,5704,1980,224,1250,,Active,October-7-2023 01:00 PM,October-7-2023 04:00 PM,https://www.redfin.com/CA/Manhattan-Beach/856-5th-St-90266/home/6705586,CRMLS,SB23030568,N,Y,33.8816984,-118.4013198
MLS Listing,,Multi-Family (2-4 Unit),125 9th St,Manhattan Beach,CA,90266,5800000,6,3.0,142 - Manhattan Bch Sand,2316,2704,1948,253,2504,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/125-9th-St-90266/home/6711831,CRMLS,SB23013303,N,Y,33.8828909,-118.4101261
MLS Listing,,Single Family Residential,500 N Poinsettia Ave,Manhattan Beach,CA,90266,19000000,5,7.0,144 - Manhattan Bch Hill,8389,10128,2009,419,2265,,Active,,,https://www.redfin.com/CA/Manhattan-Beach/500-N-Poinsettia-Ave-90266/home/6705525,CRMLS,SB22150212,N,Y,33.8819767,-118.4001117
